WAVELENGTH,AR-AR-T-00AOI,AR-AR-T-30AOI,AR-AR-T-45AOI,AR-AR-T-55AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,AR-R-00AOI,AR-R-30AOI,DLC-R-00AOI
11.166,98.530662,91.937861,88.068065,82.637843,89.379146,85.003907,82.379361,77.762841,0.109854,0.075068,1.983435
11.168,98.528496,91.931884,88.06088,82.629731,89.364664,84.988967,82.36439,77.748369,0.109725,0.075119,1.987363
11.17,98.526255,91.92583,88.053623,82.621592,89.350154,84.974019,82.349402,77.733905,0.109613,0.075216,1.991157
11.172,98.523953,91.919701,88.046296,82.613427,89.335619,84.959065,82.334397,77.719448,0.109522,0.075356,1.994847
11.174,98.521603,91.913497,88.0389,82.605237,89.321061,84.944108,82.31938,77.704998,0.10946,0.075539,1.998456
11.176,98.519195,91.90722,88.031437,82.597021,89.306482,84.92915,82.304352,77.690554,0.10943,0.075765,2.001967
11.178,98.516723,91.900871,88.023906,82.588781,89.291885,84.914193,82.289315,77.676116,0.109426,0.076032,2.005366
11.18,98.514182,91.894452,88.01631,82.580517,89.277272,84.89924,82.274272,77.661682,0.109438,0.076341,2.008644
11.182,98.511568,91.887963,88.008651,82.572231,89.262645,84.884292,82.259226,77.647253,0.109458,0.07669,2.011791
11.184,98.508875,91.881406,88.000928,82.563921,89.248007,84.869354,82.244178,77.632828,0.109475,0.07708,2.014797
11.186,98.506099,91.874781,87.993143,82.55559,89.233359,84.854425,82.22913,77.618405,0.109481,0.077509,2.017654
11.188,98.503222,91.868052,87.98527,82.547233,89.218662,84.839476,82.214047,77.603963,0.10946,0.077988,2.020327
11.19,98.500251,91.861208,87.977302,82.538848,89.203904,84.824499,82.198915,77.589496,0.109422,0.078521,2.022828
11.192,98.497205,91.854264,87.969249,82.530438,89.189101,84.809504,82.18375,77.575014,0.109385,0.079104,2.025194
11.194,98.494103,91.847235,87.96112,82.522002,89.174266,84.794501,82.168565,77.560527,0.109368,0.079731,2.027464
11.196,98.490962,91.840135,87.952927,82.513543,89.159414,84.779501,82.153373,77.546046,0.10939,0.0804,2.029673
11.198,98.487802,91.83298,87.944678,82.505061,89.14456,84.764514,82.138187,77.531579,0.109469,0.081106,2.031861
11.2,98.484619,91.825783,87.936383,82.496558,89.129718,84.749551,82.123021,77.517137,0.109613,0.081844,2.034001
11.202,98.481394,91.818559,87.928053,82.488035,89.114903,84.734621,82.107889,77.502729,0.109806,0.082612,2.036038
11.204,98.478131,91.811323,87.919698,82.479492,89.10013,84.719736,82.092802,77.488366,0.11004,0.083404,2.038009
11.206,98.474833,91.804089,87.911326,82.470932,89.085412,84.704907,82.077775,77.474058,0.110305,0.084217,2.039952
11.208,98.471507,91.796871,87.902949,82.462356,89.070764,84.690142,82.062822,77.459813,0.110592,0.085046,2.041902
11.21,98.468155,91.789684,87.894576,82.453764,89.0562,84.675453,82.047954,77.445641,0.110892,0.085888,2.043897
11.212,98.464781,91.782532,87.886208,82.445157,89.041724,84.660841,82.033175,77.431546,0.111195,0.086742,2.045961
11.214,98.461373,91.775375,87.87782,82.436533,89.027299,84.646283,82.018453,77.417501,0.111505,0.087619,2.048062
11.216,98.457935,91.768211,87.869408,82.427893,89.012922,84.631774,82.003782,77.403504,0.111829,0.088519,2.050185
11.218,98.454472,91.761038,87.860972,82.419234,88.998589,84.617313,81.989162,77.389554,0.112178,0.089443,2.052321
11.22,98.450988,91.753856,87.852514,82.410558,88.984302,84.602899,81.97459,77.375649,0.112559,0.090391,2.054463
11.222,98.447488,91.746664,87.844031,82.401863,88.970057,84.58853,81.960067,77.361791,0.112983,0.091363,2.056599
11.224,98.443977,91.739462,87.835525,82.393148,88.955854,84.574205,81.945591,77.347977,0.113458,0.092358,2.058724
11.226,98.440456,91.732249,87.826996,82.384413,88.941692,84.559924,81.931161,77.334208,0.113986,0.093377,2.060856
11.228,98.436919,91.725025,87.818444,82.375658,88.927569,84.545685,81.916774,77.320483,0.11456,0.094419,2.062994
11.23,98.433364,91.717789,87.809868,82.366882,88.913485,84.531487,81.902431,77.306801,0.11517,0.095486,2.065129
11.232,98.429786,91.71054,87.801268,82.358085,88.899438,84.517328,81.888131,77.293161,0.115807,0.096576,2.067252
11.234,98.426179,91.703278,87.792646,82.349265,88.885427,84.503207,81.873871,77.279563,0.116462,0.097689,2.069354
11.236,98.42254,91.696003,87.784,82.340422,88.871451,84.489124,81.85965,77.266007,0.117126,0.098826,2.071426
11.238,98.418861,91.688685,87.775307,82.331557,88.857486,84.475063,81.845448,77.252482,0.117792,0.100003,2.073429
11.24,98.415145,91.681308,87.766552,82.322669,88.843519,84.461015,81.831254,77.238984,0.118467,0.101228,2.075362
11.242,98.411401,91.673887,87.757749,82.313759,88.829564,84.446989,81.817077,77.225518,0.119161,0.102494,2.077272
11.244,98.407638,91.666437,87.748908,82.304828,88.815632,84.432995,81.802931,77.212089,0.119881,0.103793,2.079204
11.246,98.403865,91.658972,87.740041,82.295876,88.801737,84.419039,81.788825,77.198702,0.120638,0.105117,2.081202
11.248,98.400091,91.651508,87.731162,82.286904,88.787889,84.405131,81.774772,77.185362,0.12144,0.106458,2.083313
11.25,98.396305,91.644058,87.72228,82.277912,88.774103,84.391279,81.760782,77.172074,0.122293,0.107808,2.085533
11.252,98.392471,91.636639,87.713409,82.268901,88.760389,84.377491,81.746867,77.158843,0.123191,0.109159,2.087766
11.254,98.388615,91.629263,87.70456,82.259872,88.746761,84.363776,81.733039,77.145674,0.124128,0.110504,2.090055
11.256,98.38477,91.621947,87.695745,82.250824,88.733231,84.350143,81.719307,77.132573,0.1251,0.111833,2.092449
11.258,98.380968,91.614704,87.686976,82.24176,88.719811,84.336599,81.705684,77.119543,0.126103,0.113141,2.094996
11.26,98.377238,91.607548,87.678264,82.232679,88.706513,84.323153,81.69218,77.106591,0.127132,0.114417,2.097747
11.262,98.373612,91.600493,87.66962,82.223582,88.693349,84.309812,81.678806,77.09372,0.128182,0.115658,2.100748
11.264,98.370085,91.593522,87.661028,82.214474,88.680303,84.29657,81.665552,77.080931,0.129253,0.116881,2.103986
11.266,98.366632,91.586621,87.652479,82.205355,88.667368,84.283421,81.652409,77.068218,0.130348,0.118092,2.107427
11.268,98.363232,91.579783,87.643968,82.196221,88.654534,84.270357,81.639369,77.055577,0.131473,0.119293,2.111038
11.27,98.359862,91.573001,87.635488,82.187072,88.641796,84.257374,81.626426,77.043004,0.132632,0.120483,2.114789
11.272,98.356499,91.566268,87.627033,82.177904,88.629147,84.244466,81.613571,77.030494,0.133828,0.121663,2.118647
11.274,98.353122,91.559577,87.618599,82.168715,88.616579,84.231626,81.600798,77.018042,0.135067,0.122834,2.122582
11.276,98.349736,91.552919,87.61018,82.159504,88.604087,84.21885,81.588099,77.005644,0.136351,0.123996,2.126602
11.278,98.346361,91.546288,87.601769,82.150268,88.591663,84.206132,81.575466,76.993295,0.137677,0.12515,2.130734
11.28,98.342996,91.539677,87.593363,82.141005,88.579301,84.193467,81.562893,76.980992,0.139041,0.126297,2.134977
11.282,98.339642,91.533078,87.584954,82.131712,88.566993,84.180847,81.550372,76.968728,0.140438,0.127437,2.139333
11.284,98.336299,91.526485,87.576538,82.122388,88.554734,84.168269,81.537896,76.956501,0.141864,0.12857,2.143799
11.286,98.332966,91.519889,87.568108,82.11303,88.542516,84.155726,81.525457,76.944305,0.143315,0.129698,2.148377
11.288,98.329649,91.513298,87.559668,82.103637,88.530346,84.143226,81.513064,76.932146,0.14479,0.130824,2.153074
11.29,98.326361,91.506752,87.551241,82.094211,88.518259,84.130801,81.500762,76.92005,0.146305,0.131962,2.157905
11.292,98.323089,91.500246,87.542826,82.084753,88.506251,84.118447,81.488543,76.908014,0.147852,0.133106,2.162855
11.294,98.319821,91.493771,87.534418,82.075265,88.494315,84.106157,81.476399,76.896032,0.149421,0.134252,2.167907
11.296,98.316543,91.487321,87.526016,82.06575,88.482444,84.093923,81.464318,76.884098,0.151005,0.135394,2.173042
11.298,98.313242,91.480886,87.517615,82.056207,88.47063,84.081737,81.452292,76.872205,0.152594,0.136525,2.178244
11.3,98.309906,91.474457,87.509213,82.046641,88.458867,84.069591,81.44031,76.860347,0.154181,0.137642,2.183497
11.302,98.306552,91.468028,87.500805,82.037051,88.447147,84.057478,81.428362,76.848519,0.155794,0.138738,2.188853
11.304,98.303184,91.461589,87.49239,82.027439,88.435462,84.045389,81.416438,76.836715,0.157432,0.139808,2.194308
11.306,98.299797,91.455133,87.483962,82.017808,88.423807,84.033318,81.404529,76.824927,0.159075,0.140847,2.199832
11.308,98.296389,91.44865,87.47552,82.008159,88.412172,84.021256,81.392624,76.813151,0.160707,0.141848,2.205392
11.31,98.292953,91.442134,87.46706,81.998494,88.400553,84.009196,81.380714,76.80138,0.16231,0.142807,2.210959
11.312,98.289486,91.435575,87.458579,81.988814,88.38894,83.99713,81.368789,76.789608,0.163866,0.143718,2.216502
11.314,98.285995,91.428987,87.450083,81.979121,88.377348,83.985068,81.356861,76.777844,0.165369,0.144583,2.222014
11.316,98.282487,91.422395,87.441585,81.969416,88.3658,83.973034,81.34496,76.766105,0.166833,0.145412,2.227522
11.318,98.278954,91.415796,87.433083,81.959696,88.354292,83.961024,81.333083,76.754389,0.168266,0.146206,2.233035
11.32,98.275389,91.409186,87.424574,81.94996,88.342819,83.949036,81.321226,76.742694,0.169677,0.146968,2.238563
11.322,98.271781,91.402561,87.416054,81.940204,88.331378,83.937068,81.309387,76.731019,0.171075,0.147698,2.244112
11.324,98.268123,91.395917,87.407523,81.930427,88.319963,83.925116,81.29756,76.71936,0.172469,0.148399,2.249694
11.326,98.264407,91.389251,87.398975,81.920627,88.308571,83.913178,81.285745,76.707715,0.173865,0.149073,2.255312
11.328,98.260638,91.382559,87.39041,81.910802,88.297198,83.90125,81.273937,76.696083,0.175253,0.14972,2.260959
11.33,98.256821,91.375837,87.381824,81.900949,88.285838,83.889331,81.262132,76.684461,0.176632,0.150343,2.266632
11.332,98.252961,91.369081,87.373215,81.891066,88.274487,83.877418,81.250329,76.672847,0.178,0.150943,2.27233
11.334,98.249061,91.362288,87.36458,81.881152,88.263142,83.865507,81.238522,76.661238,0.179359,0.151522,2.278054
11.336,98.245127,91.355454,87.355916,81.871204,88.251797,83.853597,81.22671,76.649634,0.180709,0.152081,2.283804
11.338,98.241163,91.348575,87.34722,81.861219,88.240449,83.841684,81.21489,76.638031,0.182048,0.152622,2.28958
11.34,98.237183,91.341685,87.338511,81.851199,88.229131,83.829794,81.203094,76.626448,0.183391,0.153148,2.29542
11.342,98.233187,91.334803,87.329799,81.841144,88.217861,83.817939,81.191341,76.614897,0.184739,0.153658,2.301328
11.344,98.229157,91.327915,87.321077,81.831058,88.206629,83.806111,81.179619,76.603369,0.186077,0.154149,2.307265
11.346,98.225075,91.321011,87.31234,81.82094,88.195422,83.794301,81.167915,76.591859,0.187394,0.154619,2.313191
11.348,98.220925,91.314078,87.303583,81.810794,88.184229,83.782499,81.156215,76.58036,0.188676,0.155067,2.319068
11.35,98.21669,91.307102,87.294799,81.80062,88.173037,83.770697,81.144508,76.568863,0.189912,0.15549,2.324859
11.352,98.212365,91.300073,87.285982,81.79042,88.161835,83.758884,81.132779,76.557363,0.191098,0.155886,2.330556
11.354,98.207983,91.292978,87.277126,81.780197,88.150612,83.747054,81.121016,76.545852,0.192263,0.156253,2.336243
11.356,98.203536,91.285804,87.268226,81.769951,88.139355,83.735195,81.109207,76.534323,0.193397,0.156588,2.341894
11.358,98.199011,91.27854,87.259276,81.759684,88.128052,83.723299,81.097338,76.52277,0.194488,0.156891,2.347468
11.36,98.194396,91.271173,87.25027,81.749397,88.116693,83.711357,81.085397,76.511186,0.195523,0.157158,2.352929
11.362,98.189676,91.263692,87.241203,81.739094,88.105265,83.699361,81.073372,76.499563,0.196489,0.157388,2.358238
11.364,98.184841,91.256084,87.232068,81.728774,88.093757,83.687301,81.061249,76.487895,0.197374,0.157578,2.363357
11.366,98.179895,91.248368,87.222881,81.718437,88.082177,83.675184,81.049036,76.476189,0.198176,0.157723,2.368278
11.368,98.174845,91.24056,87.21365,81.708083,88.070538,83.663019,81.036745,76.464452,0.198907,0.157825,2.373031
11.37,98.169697,91.232662,87.204375,81.697709,88.058847,83.650813,81.024384,76.452687,0.199573,0.157887,2.377647
11.372,98.164454,91.224678,87.195054,81.687315,88.047109,83.638569,81.011961,76.440897,0.200184,0.157913,2.382155
11.374,98.159122,91.216609,87.185686,81.676899,88.035331,83.626291,80.999485,76.429086,0.200748,0.157906,2.386584
11.376,98.153704,91.208459,87.17627,81.666462,88.023519,83.613986,80.986964,76.417257,0.201273,0.157871,2.390965
11.378,98.148195,91.20023,87.166805,81.656001,88.01168,83.601658,80.974404,76.405413,0.201759,0.157811,2.395302
11.38,98.142581,91.191925,87.157291,81.645515,87.99982,83.589312,80.961815,76.393558,0.202189,0.157729,2.39955
11.382,98.136873,91.183546,87.147726,81.635004,87.987946,83.576951,80.949204,76.381693,0.20257,0.15763,2.403719
11.384,98.131083,91.175098,87.138109,81.624467,87.976063,83.564582,80.936579,76.369823,0.202909,0.157518,2.40782
11.386,98.125223,91.166581,87.12844,81.613902,87.964179,83.552209,80.923949,76.357951,0.203216,0.157395,2.411867
11.388,98.119307,91.157999,87.118716,81.603309,87.952299,83.539836,80.91132,76.34608,0.2035,0.157265,2.415872
11.39,98.113347,91.149354,87.108938,81.592687,87.940429,83.527467,80.898699,76.334212,0.203766,0.157132,2.419847
11.392,98.107332,91.140636,87.099113,81.582045,87.928547,83.515081,80.886053,76.322331,0.204,0.156967,2.423771
11.394,98.101255,91.131842,87.089241,81.571385,87.916645,83.50267,80.873372,76.310431,0.204199,0.156763,2.427642
11.396,98.095118,91.122973,87.079322,81.560705,87.904726,83.490239,80.86066,76.298516,0.204371,0.156529,2.431466
11.398,98.088919,91.11403,87.069354,81.550002,87.892793,83.477793,80.847924,76.28659,0.204525,0.15627,2.435253
11.4,98.08266,91.105016,87.059335,81.539274,87.880848,83.465334,80.835169,76.274657,0.204669,0.155996,2.43901
11.402,98.076339,91.095932,87.049264,81.528518,87.868894,83.452868,80.822401,76.26272,0.204812,0.155712,2.442747
11.404,98.069955,91.08678,87.039139,81.517731,87.856933,83.440398,80.809626,76.250782,0.204949,0.155426,2.446461
11.406,98.063504,91.077561,87.028959,81.506912,87.844968,83.427929,80.79685,76.238849,0.205061,0.155146,2.450136
11.408,98.056991,91.068277,87.018723,81.496056,87.833001,83.415465,80.784078,76.226922,0.205158,0.154879,2.453779
11.41,98.05042,91.058929,87.008428,81.485163,87.821036,83.403009,80.771316,76.215006,0.205254,0.154632,2.457399
11.412,98.043794,91.04952,86.998074,81.474228,87.809075,83.390567,80.75857,76.203105,0.205361,0.154412,2.461004
11.414,98.037119,91.040051,86.987659,81.463251,87.79712,83.378143,80.745845,76.191222,0.20549,0.154227,2.464602
11.416,98.030397,91.030523,86.977181,81.452227,87.785173,83.365738,80.733146,76.179359,0.205654,0.154082,2.4682
11.418,98.023615,91.020925,86.966643,81.441164,87.773222,83.353334,80.720448,76.167504,0.205854,0.153953,2.471782
11.42,98.016774,91.011255,86.956047,81.430065,87.761262,83.340924,80.707742,76.155651,0.206079,0.15383,2.475347
11.422,98.009883,91.001516,86.945393,81.418929,87.749297,83.328511,80.695033,76.143802,0.206321,0.153716,2.478901
11.424,98.002949,90.991711,86.934681,81.407757,87.737329,83.316101,80.682325,76.13196,0.206573,0.153615,2.482455
11.426,97.99598,90.981841,86.923913,81.396548,87.72536,83.303696,80.669623,76.120126,0.206825,0.153529,2.486015
11.428,97.988986,90.97191,86.913088,81.385303,87.713393,83.291302,80.656933,76.108302,0.20707,0.153461,2.48959
11.43,97.98197,90.96192,86.902208,81.374022,87.701431,83.278922,80.644257,76.096491,0.2073,0.153415,2.493181
11.432,97.974928,90.951874,86.891273,81.362704,87.689476,83.266561,80.631602,76.084695,0.207519,0.153394,2.496775
11.434,97.967855,90.941774,86.880283,81.35135,87.67753,83.254222,80.618971,76.072915,0.207733,0.1534,2.500375
11.436,97.960745,90.931624,86.869239,81.33996,87.665597,83.241909,80.60637,76.061154,0.207952,0.153436,2.503985
11.438,97.953597,90.921425,86.858142,81.328534,87.653678,83.229628,80.593802,76.049413,0.208183,0.153507,2.507608
11.44,97.946405,90.911181,86.846992,81.317071,87.641777,83.217381,80.581273,76.037695,0.208435,0.153614,2.51125
11.442,97.939165,90.900893,86.83579,81.305573,87.629895,83.205172,80.568786,76.026001,0.208715,0.15376,2.514913
11.444,97.931866,90.890546,86.824537,81.294044,87.618011,83.192978,80.556307,76.014315,0.209003,0.153919,2.518581
11.446,97.924513,90.880134,86.813231,81.282485,87.606116,83.180791,80.543826,76.002629,0.209297,0.154083,2.522253
11.448,97.917118,90.869662,86.801872,81.270895,87.594217,83.168616,80.531352,75.99095,0.209609,0.154259,2.525942
11.45,97.909693,90.859132,86.79046,81.259272,87.582321,83.156459,80.518893,75.979282,0.20995,0.154455,2.529659
11.452,97.902251,90.84855,86.778994,81.247613,87.570435,83.144324,80.506459,75.96763,0.210334,0.154677,2.533417
11.454,97.894803,90.83792,86.767475,81.235916,87.558565,83.132219,80.494059,75.956,0.210771,0.154935,2.537228
11.456,97.887352,90.827245,86.7559,81.22418,87.546717,83.120147,80.481702,75.944396,0.211261,0.155236,2.541083
11.458,97.879871,90.81653,86.744271,81.212403,87.534899,83.108116,80.469397,75.932824,0.211769,0.155586,2.544925
11.46,97.872368,90.805779,86.732587,81.200582,87.523117,83.096129,80.457153,75.921289,0.212309,0.155994,2.548788
11.462,97.864855,90.794995,86.720847,81.188716,87.511377,83.084194,80.444979,75.909795,0.212902,0.156467,2.552711
11.464,97.857344,90.784184,86.70905,81.176802,87.499686,83.072315,80.432885,75.898348,0.213568,0.157012,2.556735
11.466,97.849848,90.773349,86.697197,81.164839,87.48805,83.060497,80.420878,75.886952,0.214327,0.157638,2.5609
11.468,97.842378,90.762494,86.685286,81.152825,87.476476,83.048747,80.408969,75.875613,0.2152,0.158351,2.565247
11.47,97.834942,90.751615,86.673315,81.140766,87.464969,83.037073,80.397165,75.864339,0.216197,0.159164,2.569798
11.472,97.827531,90.740708,86.661281,81.128668,87.453525,83.025475,80.385463,75.85313,0.217305,0.160075,2.574526
11.474,97.820133,90.729772,86.649188,81.116529,87.442136,83.013942,80.373851,75.841977,0.218504,0.161074,2.57939
11.476,97.812737,90.718803,86.637037,81.104348,87.430796,83.002469,80.362318,75.830873,0.219773,0.162148,2.58435
11.478,97.805329,90.707801,86.62483,81.092124,87.419497,82.991046,80.350855,75.819811,0.221092,0.163287,2.589365
11.48,97.797898,90.696765,86.612569,81.079854,87.408233,82.979666,80.33945,75.808783,0.222441,0.16448,2.594396
11.482,97.790438,90.685693,86.600257,81.067538,87.396996,82.968321,80.328093,75.797781,0.22381,0.165716,2.599418
11.484,97.782976,90.674583,86.587895,81.055173,87.38578,82.957001,80.316774,75.786798,0.225238,0.166983,2.604504
11.486,97.775508,90.663435,86.575485,81.04276,87.374577,82.945701,80.305481,75.775827,0.226721,0.168271,2.60965
11.488,97.768022,90.652246,86.56303,81.030295,87.36338,82.934411,80.294205,75.764859,0.228243,0.169569,2.614832
11.49,97.760506,90.641015,86.550531,81.017778,87.352182,82.923123,80.282935,75.753889,0.229788,0.170866,2.620025
11.492,97.752948,90.629742,86.537991,81.005208,87.340977,82.91183,80.27166,75.742907,0.231341,0.17215,2.625205
11.494,97.745336,90.618423,86.525412,80.992582,87.329758,82.900524,80.26037,75.731907,0.232884,0.173411,2.63035
11.496,97.737669,90.607062,86.512794,80.979908,87.318537,82.88922,80.249084,75.720902,0.234415,0.174662,2.635454
