WAVELENGTH,Normal,20 deg,Normal,20 deg
13.302,1.085299,0.870462,0.782131,0.517866
13.304,1.084719,0.875681,0.783826,0.519685
13.306,1.084136,0.88093,0.785503,0.521533
13.308,1.083564,0.886197,0.787159,0.523406
13.31,1.083018,0.89147,0.788792,0.525298
13.312,1.082512,0.896736,0.790402,0.527207
13.314,1.082061,0.901985,0.791986,0.529127
13.316,1.081678,0.907204,0.793543,0.531053
13.318,1.081379,0.912383,0.795072,0.532983
13.32,1.081177,0.917509,0.79657,0.534911
13.322,1.081087,0.92257,0.798036,0.536833
13.324,1.081123,0.927556,0.799469,0.538745
13.326,1.081299,0.932454,0.800866,0.540643
13.328,1.08163,0.937253,0.802227,0.542522
13.33,1.082129,0.941941,0.803549,0.544378
13.332,1.082811,0.946507,0.804832,0.546207
13.334,1.08368,0.950946,0.806073,0.548005
13.336,1.084638,0.95533,0.807282,0.549784
13.338,1.085661,0.959678,0.808461,0.551548
13.34,1.086762,0.96398,0.80961,0.553298
13.342,1.087952,0.968231,0.810727,0.555037
13.344,1.089244,0.972421,0.811812,0.556765
13.346,1.09065,0.976544,0.812865,0.558483
13.348,1.092182,0.980592,0.813884,0.560192
13.35,1.093852,0.984556,0.81487,0.561895
13.352,1.095672,0.988431,0.815822,0.563591
13.354,1.097653,0.992207,0.81674,0.565283
13.356,1.099809,0.995877,0.817622,0.566971
13.358,1.10215,0.999434,0.818467,0.568657
13.36,1.104689,1.002871,0.819277,0.570341
13.362,1.107438,1.006179,0.820049,0.572026
13.364,1.110408,1.009351,0.820784,0.573712
13.366,1.113611,1.01238,0.821481,0.5754
13.368,1.11706,1.015258,0.822139,0.577092
13.37,1.120779,1.017975,0.822757,0.578786
13.372,1.124842,1.020515,0.82333,0.580469
13.374,1.129232,1.022888,0.823858,0.582141
13.376,1.133918,1.025103,0.824345,0.583803
13.378,1.13887,1.027175,0.824792,0.585458
13.38,1.144057,1.029113,0.825199,0.587109
13.382,1.149447,1.03093,0.825571,0.588756
13.384,1.155011,1.032637,0.825907,0.590403
13.386,1.160717,1.034246,0.826211,0.592052
13.388,1.166535,1.035769,0.826483,0.593705
13.39,1.172435,1.037217,0.826726,0.595364
13.392,1.178386,1.038602,0.826942,0.597031
13.394,1.184358,1.039936,0.827131,0.598708
13.396,1.19032,1.041229,0.827297,0.600398
13.398,1.196243,1.042494,0.827441,0.602103
13.4,1.202095,1.043742,0.827564,0.603825
13.402,1.207846,1.044984,0.827669,0.605566
13.404,1.213468,1.046233,0.827757,0.607328
13.406,1.218961,1.047486,0.827825,0.609109
13.408,1.22445,1.0487,0.827856,0.610893
13.41,1.22995,1.049868,0.827851,0.61268
13.412,1.235459,1.050991,0.827811,0.614471
13.414,1.240978,1.052068,0.827739,0.616268
13.416,1.246505,1.053099,0.827639,0.618075
13.418,1.25204,1.054083,0.827514,0.619891
13.42,1.257583,1.055022,0.827365,0.62172
13.422,1.263132,1.055914,0.827196,0.623563
13.424,1.268688,1.056759,0.827009,0.625423
13.426,1.274249,1.057557,0.826808,0.6273
13.428,1.279816,1.058309,0.826594,0.629198
13.43,1.285386,1.059014,0.826372,0.631118
13.432,1.290961,1.059671,0.826142,0.633062
13.434,1.296539,1.060281,0.825909,0.635032
13.436,1.30212,1.060843,0.825675,0.63703
13.438,1.307702,1.061358,0.825443,0.639058
13.44,1.313286,1.061825,0.825215,0.641117
13.442,1.318896,1.062232,0.824988,0.643207
13.444,1.324634,1.06253,0.824739,0.645312
13.446,1.330489,1.062723,0.824469,0.647434
13.448,1.336436,1.062826,0.82418,0.649573
13.45,1.342449,1.062851,0.823875,0.651731
13.452,1.348503,1.062811,0.823558,0.653909
13.454,1.354572,1.062718,0.823231,0.656109
13.456,1.360632,1.062586,0.822897,0.658333
13.458,1.366657,1.062426,0.822561,0.660581
13.46,1.372622,1.062253,0.822224,0.662856
13.462,1.378501,1.062078,0.82189,0.665159
13.464,1.38427,1.061915,0.821562,0.667492
13.466,1.389903,1.061775,0.821243,0.669856
13.468,1.395377,1.061672,0.820936,0.672252
13.47,1.400664,1.061618,0.820645,0.674682
13.472,1.405741,1.061626,0.820371,0.677148
13.474,1.410583,1.061709,0.820119,0.679651
13.476,1.415165,1.061878,0.819891,0.682193
13.478,1.419479,1.062138,0.819688,0.684772
13.48,1.423641,1.06243,0.819493,0.687377
13.482,1.42767,1.062745,0.819304,0.690005
13.484,1.431565,1.063083,0.819123,0.692658
13.486,1.435321,1.063447,0.818949,0.695339
13.488,1.438936,1.063838,0.818785,0.698048
13.49,1.442407,1.064258,0.81863,0.700788
13.492,1.44573,1.064708,0.818486,0.703559
13.494,1.448903,1.06519,0.818354,0.706365
13.496,1.451922,1.065707,0.818234,0.709206
13.498,1.454785,1.066259,0.818128,0.712084
13.5,1.457487,1.066848,0.818037,0.715001
13.502,1.460027,1.067475,0.817961,0.717959
13.504,1.462401,1.068144,0.817901,0.720958
13.506,1.464606,1.068854,0.817859,0.724002
13.508,1.466639,1.069609,0.817835,0.72709
13.51,1.468497,1.070409,0.81783,0.730226
13.512,1.470177,1.071256,0.817845,0.733411
13.514,1.471674,1.072151,0.817881,0.736647
13.516,1.47295,1.073086,0.817934,0.739963
13.518,1.473999,1.074055,0.818002,0.743361
13.52,1.474834,1.075061,0.818085,0.746834
13.522,1.475469,1.076103,0.818184,0.750373
13.524,1.475917,1.077184,0.818298,0.753969
13.526,1.476191,1.078303,0.818428,0.757613
13.528,1.476303,1.079462,0.818574,0.761297
13.53,1.476268,1.080661,0.818736,0.765012
13.532,1.476098,1.081902,0.818914,0.76875
13.534,1.475805,1.083186,0.819109,0.772502
13.536,1.475404,1.084512,0.819321,0.776259
13.538,1.474906,1.085883,0.819549,0.780013
13.54,1.474325,1.087299,0.819794,0.783755
13.542,1.473673,1.088761,0.820056,0.787477
13.544,1.472964,1.090269,0.820336,0.79117
13.546,1.47221,1.091826,0.820633,0.794826
13.548,1.471425,1.093431,0.820948,0.798436
13.55,1.47062,1.095085,0.821281,0.801992
13.552,1.46977,1.096786,0.821629,0.805503
13.554,1.468829,1.098527,0.821992,0.808993
13.556,1.467798,1.10031,0.822369,0.812463
13.558,1.466679,1.102135,0.822762,0.815916
13.56,1.465474,1.104003,0.823169,0.819353
13.562,1.464184,1.105915,0.823593,0.822776
13.564,1.462811,1.107871,0.824034,0.826188
13.566,1.461356,1.109873,0.824492,0.82959
13.568,1.45982,1.11192,0.824968,0.832985
13.57,1.458206,1.114013,0.825462,0.836374
13.572,1.456515,1.116154,0.825975,0.83976
13.574,1.454748,1.118343,0.826507,0.843145
13.576,1.452907,1.12058,0.827059,0.84653
13.578,1.450993,1.122866,0.827631,0.849917
13.58,1.449009,1.125203,0.828225,0.85331
13.582,1.446954,1.12759,0.828839,0.856708
13.584,1.444832,1.130028,0.829476,0.860116
13.586,1.442643,1.132518,0.830136,0.863534
13.588,1.440373,1.135064,0.830818,0.866969
13.59,1.437937,1.137684,0.831527,0.870445
13.592,1.435339,1.140374,0.832261,0.873959
13.594,1.432598,1.143131,0.833018,0.877502
13.596,1.429735,1.145949,0.833798,0.881067
13.598,1.426768,1.148823,0.8346,0.884646
13.6,1.423716,1.151748,0.835422,0.888231
13.602,1.420598,1.15472,0.836264,0.891814
13.604,1.417433,1.157734,0.837124,0.895388
13.606,1.414241,1.160784,0.838001,0.898945
13.608,1.41104,1.163866,0.838894,0.902477
13.61,1.407849,1.166974,0.839803,0.905976
13.612,1.404686,1.170105,0.840725,0.909435
13.614,1.401572,1.173252,0.841661,0.912846
13.616,1.398525,1.176412,0.842608,0.916201
13.618,1.395563,1.179579,0.843565,0.919493
13.62,1.392705,1.182748,0.844533,0.922714
13.622,1.38997,1.185915,0.845508,0.925856
13.624,1.387377,1.189075,0.846492,0.928911
13.626,1.384879,1.192238,0.847484,0.931899
13.628,1.382419,1.195417,0.848487,0.934841
13.63,1.379998,1.198612,0.849502,0.937738
13.632,1.377618,1.201824,0.850528,0.94059
13.634,1.375279,1.205053,0.851567,0.943395
13.636,1.372983,1.208299,0.852618,0.946155
13.638,1.37073,1.211563,0.853682,0.948869
13.64,1.368522,1.214845,0.854759,0.951537
13.642,1.366359,1.218146,0.85585,0.954158
13.644,1.364243,1.221465,0.856955,0.956733
13.646,1.362174,1.224804,0.858074,0.959261
13.648,1.360154,1.228162,0.859207,0.961743
13.65,1.358184,1.231539,0.860356,0.964178
13.652,1.356264,1.234937,0.861519,0.966566
13.654,1.354396,1.238355,0.862699,0.968906
13.656,1.352581,1.241794,0.863894,0.9712
13.658,1.35082,1.245254,0.865106,0.973446
13.66,1.349113,1.248736,0.866334,0.975645
13.662,1.347459,1.252244,0.867578,0.977798
13.664,1.345831,1.255826,0.86883,0.979922
13.666,1.344227,1.259483,0.87009,0.982018
13.668,1.342653,1.263204,0.871358,0.984083
13.67,1.341114,1.266976,0.872637,0.986112
13.672,1.339614,1.270789,0.873928,0.988101
13.674,1.33816,1.274631,0.875232,0.990048
13.676,1.336756,1.27849,0.876552,0.991947
13.678,1.335408,1.282356,0.877888,0.993795
13.68,1.334121,1.286216,0.879243,0.995589
13.682,1.3329,1.290061,0.880617,0.997324
13.684,1.33175,1.293877,0.882013,0.998997
13.686,1.330676,1.297654,0.883432,1.000604
13.688,1.329684,1.301381,0.884875,1.002142
13.69,1.328778,1.305047,0.886344,1.003605
13.692,1.327964,1.308639,0.887841,1.004992
13.694,1.327248,1.312147,0.889367,1.006297
13.696,1.326633,1.31556,0.890924,1.007517
13.698,1.326125,1.318867,0.892513,1.008649
13.7,1.325723,1.322071,0.894131,1.009693
13.702,1.325407,1.325213,0.895767,1.010659
13.704,1.325176,1.328299,0.897421,1.011551
13.706,1.325028,1.331329,0.899094,1.012369
13.708,1.324963,1.334305,0.900788,1.013114
13.71,1.324981,1.337228,0.902504,1.013788
13.712,1.325079,1.340099,0.904244,1.014392
13.714,1.325259,1.342921,0.906009,1.014927
13.716,1.325518,1.345695,0.9078,1.015394
13.718,1.325856,1.348421,0.909619,1.015796
13.72,1.326272,1.351102,0.911466,1.016133
13.722,1.326766,1.353738,0.913344,1.016406
13.724,1.327337,1.356332,0.915254,1.016616
13.726,1.327984,1.358884,0.917196,1.016765
13.728,1.328707,1.361396,0.919173,1.016855
13.73,1.329503,1.36387,0.921186,1.016886
13.732,1.330374,1.366307,0.923235,1.016859
13.734,1.331318,1.368707,0.925323,1.016776
13.736,1.332334,1.371074,0.92745,1.016639
13.738,1.333425,1.37342,0.929615,1.016445
13.74,1.334595,1.375765,0.931813,1.016191
13.742,1.335844,1.3781,0.934043,1.015876
13.744,1.337171,1.380419,0.936306,1.015502
13.746,1.338574,1.382715,0.938601,1.015067
13.748,1.340055,1.384979,0.940929,1.014572
13.75,1.341611,1.387206,0.943289,1.014016
13.752,1.343242,1.389387,0.945681,1.013399
13.754,1.344947,1.391516,0.948106,1.012721
13.756,1.346725,1.393585,0.950564,1.011983
13.758,1.348576,1.395586,0.953053,1.011183
13.76,1.3505,1.397514,0.955575,1.010322
13.762,1.352494,1.39936,0.958129,1.0094
13.764,1.354559,1.401118,0.960715,1.008416
13.766,1.356693,1.402779,0.963333,1.007371
13.768,1.358897,1.404338,0.965984,1.006264
13.77,1.361169,1.405787,0.968667,1.005095
13.772,1.363509,1.407119,0.971382,1.003864
13.774,1.365915,1.408326,0.974129,1.002571
13.776,1.368395,1.409414,0.976911,1.001206
13.778,1.370957,1.410395,0.979733,0.999758
13.78,1.373599,1.411275,0.982593,0.998232
13.782,1.376318,1.412056,0.985489,0.996631
13.784,1.379113,1.412742,0.98842,0.99496
13.786,1.38198,1.413338,0.991385,0.993222
13.788,1.384919,1.413847,0.994382,0.991423
13.79,1.387926,1.414272,0.997411,0.989565
13.792,1.390999,1.414617,1.000469,0.987652
13.794,1.394136,1.414887,1.003555,0.98569
13.796,1.397335,1.415085,1.006668,0.983682
13.798,1.400593,1.415214,1.009807,0.981631
13.8,1.403909,1.415278,1.012971,0.979542
13.802,1.407281,1.415281,1.016157,0.97742
13.804,1.410705,1.415227,1.019364,0.975267
13.806,1.41418,1.415119,1.022592,0.973088
13.808,1.417704,1.414961,1.025839,0.970887
13.81,1.421274,1.414757,1.029103,0.968669
13.812,1.424889,1.41451,1.032384,0.966436
13.814,1.428584,1.414191,1.035699,0.964133
13.816,1.432404,1.413764,1.039073,0.961695
13.818,1.436335,1.413236,1.042498,0.95914
13.82,1.440365,1.412617,1.045968,0.956485
13.822,1.444482,1.411914,1.049477,0.953751
13.824,1.448672,1.411138,1.053019,0.950955
13.826,1.452922,1.410297,1.056586,0.948117
13.828,1.457221,1.409399,1.060172,0.945254
13.83,1.461555,1.408453,1.063771,0.942385
13.832,1.465912,1.407468,1.067378,0.939529
13.834,1.470279,1.406453,1.070984,0.936703
13.836,1.474644,1.405416,1.074584,0.933928
13.838,1.478994,1.404367,1.078172,0.93122
13.84,1.483316,1.403312,1.081741,0.928599
13.842,1.487599,1.402262,1.085284,0.926082
13.844,1.491829,1.401225,1.088797,0.923688
13.846,1.495994,1.40021,1.092271,0.921436
13.848,1.500081,1.399224,1.095701,0.919342
13.85,1.504079,1.398277,1.099081,0.917427
13.852,1.508004,1.397355,1.102418,0.915665
13.854,1.51191,1.396417,1.105736,0.91398
13.856,1.515798,1.395464,1.109037,0.91237
13.858,1.519665,1.394497,1.11232,0.910836
13.86,1.523512,1.393518,1.115585,0.909379
13.862,1.527337,1.39253,1.118833,0.908003
13.864,1.531137,1.391535,1.122064,0.906707
13.866,1.534912,1.390535,1.125277,0.905494
13.868,1.53866,1.389532,1.128473,0.904365
13.87,1.54238,1.388528,1.131651,0.903322
13.872,1.54607,1.387525,1.134812,0.902366
13.874,1.549729,1.386526,1.137955,0.901498
13.876,1.553356,1.385532,1.141082,0.900721
13.878,1.556948,1.384545,1.14419,0.900035
13.88,1.560505,1.383568,1.147282,0.899443
13.882,1.564026,1.382602,1.150356,0.898946
13.884,1.567508,1.381651,1.153413,0.898545
13.886,1.570951,1.380714,1.156452,0.898241
13.888,1.574353,1.379796,1.159474,0.898038
13.89,1.577727,1.378884,1.162487,0.897919
13.892,1.581143,1.377919,1.165521,0.897817
13.894,1.584596,1.376904,1.168576,0.897735
13.896,1.588071,1.375851,1.171644,0.897688
13.898,1.591554,1.374771,1.174716,0.897691
13.9,1.595031,1.373677,1.177785,0.897758
13.902,1.598487,1.37258,1.180844,0.897902
13.904,1.601907,1.371492,1.183884,0.89814
13.906,1.605277,1.370425,1.186899,0.898484
13.908,1.608584,1.369389,1.18988,0.898949
13.91,1.611811,1.368398,1.192821,0.89955
13.912,1.614946,1.367462,1.195713,0.900301
13.914,1.617974,1.366594,1.19855,0.901215
13.916,1.620881,1.365804,1.201322,0.902308
13.918,1.623652,1.365105,1.204024,0.903593
13.92,1.626273,1.364508,1.206648,0.905085
13.922,1.628731,1.364024,1.209185,0.906797
13.924,1.63101,1.363665,1.211629,0.908745
13.926,1.633097,1.363443,1.213972,0.910941
13.928,1.634978,1.363368,1.216208,0.9134
13.93,1.636672,1.363415,1.218352,0.916128
13.932,1.638196,1.363565,1.220415,0.919114
13.934,1.639559,1.363814,1.222401,0.922342
13.936,1.64077,1.364158,1.224313,0.925798
13.938,1.641837,1.364594,1.226153,0.929468
13.94,1.642768,1.365116,1.227924,0.933337
13.942,1.643573,1.365721,1.22963,0.93739
13.944,1.64426,1.366404,1.231272,0.941613
13.946,1.644837,1.367162,1.232854,0.945992
13.948,1.645313,1.367991,1.234379,0.950511
13.95,1.645697,1.368885,1.23585,0.955157
13.952,1.645996,1.369842,1.237269,0.959916
13.954,1.646219,1.370857,1.238639,0.964772
13.956,1.646375,1.371926,1.239963,0.969712
13.958,1.646472,1.373045,1.241244,0.974721
13.96,1.646518,1.374209,1.242484,0.979785
13.962,1.646523,1.375416,1.243687,0.984889
13.964,1.646494,1.37666,1.244856,0.99002
13.966,1.646439,1.377938,1.245992,0.995163
13.968,1.646338,1.379261,1.247096,1.000366
13.97,1.646129,1.380662,1.248159,1.00576
13.972,1.645817,1.382139,1.24918,1.011332
13.974,1.645409,1.383686,1.250159,1.017063
13.976,1.644912,1.385299,1.251093,1.022933
13.978,1.644333,1.386975,1.251983,1.028922
13.98,1.643681,1.388708,1.252827,1.035013
13.982,1.642961,1.390495,1.253625,1.041184
13.984,1.642182,1.39233,1.254375,1.047418
13.986,1.641351,1.39421,1.255078,1.053694
13.988,1.640474,1.396131,1.255731,1.059994
13.99,1.639559,1.398088,1.256335,1.066299
13.992,1.638614,1.400076,1.256887,1.07259
13.994,1.637645,1.402092,1.257388,1.078847
13.996,1.63666,1.404131,1.257837,1.085051
13.998,1.635665,1.406189,1.258232,1.091184
14,1.634668,1.408261,1.258573,1.097227
14.002,1.633677,1.410344,1.258858,1.10316
14.004,1.632698,1.412433,1.259088,1.108964
14.006,1.631736,1.414524,1.259261,1.114625
14.008,1.630743,1.41664,1.259364,1.120233
14.01,1.629697,1.418789,1.259395,1.125831
14.012,1.628603,1.420971,1.259359,1.131414
14.014,1.627469,1.423185,1.259258,1.136977
14.016,1.626299,1.425428,1.259098,1.142515
14.018,1.625099,1.427699,1.258881,1.148023
14.02,1.623877,1.429997,1.258611,1.153494
14.022,1.622637,1.432319,1.258292,1.158923
14.024,1.621385,1.434665,1.257929,1.164305
14.026,1.620127,1.437034,1.257524,1.169635
14.028,1.61887,1.439422,1.257082,1.174907
14.03,1.617618,1.44183,1.256606,1.180116
14.032,1.616379,1.444254,1.256101,1.185257
14.034,1.615157,1.446695,1.255569,1.190323
14.036,1.613958,1.44915,1.255015,1.195311
14.038,1.612789,1.451618,1.254443,1.200214
14.04,1.611655,1.454098,1.253856,1.205027
14.042,1.610561,1.456587,1.253257,1.209746
14.044,1.609515,1.459085,1.252652,1.214364
14.046,1.608505,1.461597,1.252038,1.2189
14.048,1.607455,1.464167,1.251395,1.223476
14.05,1.606365,1.466792,1.250719,1.228088
14.052,1.605245,1.469466,1.250012,1.232715
14.054,1.604107,1.472179,1.249275,1.237336
14.056,1.602963,1.474924,1.24851,1.241929
14.058,1.601823,1.477693,1.247717,1.246472
14.06,1.6007,1.480478,1.246898,1.250944
14.062,1.599604,1.483272,1.246054,1.255323
14.064,1.598548,1.486067,1.245186,1.259587
14.066,1.597542,1.488854,1.244296,1.263715
14.068,1.596598,1.491626,1.243384,1.267685
14.07,1.595727,1.494374,1.242452,1.271477
14.072,1.59494,1.497093,1.241501,1.275068
14.074,1.594249,1.499772,1.240533,1.278438
14.076,1.593665,1.502406,1.239547,1.281565
14.078,1.593198,1.504985,1.238547,1.284428
14.08,1.592862,1.507502,1.237532,1.287005
14.082,1.592666,1.50995,1.236504,1.289275
14.084,1.592621,1.512321,1.235464,1.291218
14.086,1.592733,1.514614,1.234401,1.292822
14.088,1.592984,1.516845,1.233288,1.29411
14.09,1.593366,1.519021,1.232129,1.295101
14.092,1.593871,1.521145,1.23093,1.295812
14.094,1.59449,1.523221,1.229697,1.296262
14.096,1.595215,1.525254,1.228434,1.296467
14.098,1.596038,1.527247,1.227149,1.296445
14.1,1.59695,1.529206,1.225847,1.296214
14.102,1.597944,1.531135,1.224533,1.295791
14.104,1.59901,1.533037,1.223214,1.295194
14.106,1.600141,1.534917,1.221894,1.294441
14.108,1.601329,1.536779,1.220579,1.293548
14.11,1.602566,1.538628,1.219276,1.292532
14.112,1.603842,1.540468,1.217989,1.291413
14.114,1.605151,1.542302,1.216725,1.290206
14.116,1.606484,1.544135,1.215489,1.288929
14.118,1.607833,1.545971,1.214286,1.287599
14.12,1.60919,1.547815,1.213123,1.286234
14.122,1.610546,1.549671,1.212005,1.284851
14.124,1.611894,1.551542,1.210937,1.283466
14.126,1.613254,1.553419,1.209897,1.282036
14.128,1.614672,1.55528,1.208845,1.280468
14.13,1.616143,1.557126,1.207784,1.278767
14.132,1.617664,1.558959,1.206721,1.276941
14.134,1.619232,1.56078,1.205661,1.274999
14.136,1.620843,1.562591,1.20461,1.272947
14.138,1.622492,1.564394,1.203574,1.270794
14.14,1.624176,1.56619,1.202559,1.268548
14.142,1.625892,1.56798,1.201569,1.266217
14.144,1.627635,1.569767,1.200612,1.263808
14.146,1.629402,1.571552,1.199692,1.261328
14.148,1.63119,1.573336,1.198816,1.258787
14.15,1.632993,1.575121,1.197988,1.256191
14.152,1.634809,1.576909,1.197216,1.253549
14.154,1.636635,1.578701,1.196503,1.250867
14.156,1.638465,1.580498,1.195856,1.248155
14.158,1.640297,1.582303,1.195281,1.245419
14.16,1.642127,1.584116,1.194783,1.242667
14.162,1.643951,1.58594,1.194368,1.239907
14.164,1.645765,1.587776,1.194042,1.237146
14.166,1.647592,1.589623,1.193791,1.234343
14.168,1.64947,1.591476,1.19359,1.231423
14.17,1.651393,1.593335,1.19344,1.228395
14.172,1.653354,1.5952,1.19334,1.225275
14.174,1.655346,1.59707,1.193293,1.222075
14.176,1.657361,1.598944,1.1933,1.218807
14.178,1.659394,1.600821,1.193363,1.215486
14.18,1.661436,1.602702,1.193483,1.212125
14.182,1.663481,1.604585,1.19366,1.208736
14.184,1.665521,1.606471,1.193898,1.205333
14.186,1.66755,1.608358,1.194196,1.201929
14.188,1.669561,1.610245,1.194556,1.198537
14.19,1.671546,1.612134,1.194981,1.19517
14.192,1.673499,1.614021,1.19547,1.19184
14.194,1.675412,1.615909,1.196025,1.188562
14.196,1.677279,1.617794,1.196648,1.185348
14.198,1.679092,1.619678,1.19734,1.18221
14.2,1.680846,1.62156,1.198102,1.179162
14.202,1.682532,1.623438,1.198936,1.176217
14.204,1.684144,1.625313,1.199843,1.173387
14.206,1.6857,1.627178,1.200813,1.170636
14.208,1.68726,1.629022,1.201819,1.167845
14.21,1.688821,1.630848,1.202864,1.165022
14.212,1.690374,1.632658,1.203954,1.162182
14.214,1.691913,1.634458,1.205094,1.159342
14.216,1.69343,1.636249,1.206288,1.156515
14.218,1.694919,1.638036,1.207543,1.153718
14.22,1.696372,1.639823,1.208862,1.150966
14.222,1.697782,1.641613,1.210252,1.148273
14.224,1.699142,1.643409,1.211716,1.145655
14.226,1.700444,1.645216,1.213261,1.143128
14.228,1.701682,1.647037,1.21489,1.140705
14.23,1.702848,1.648875,1.21661,1.138403
14.232,1.703936,1.650734,1.218426,1.136236
14.234,1.704938,1.652617,1.220341,1.134219
14.236,1.705847,1.654529,1.222362,1.132368
14.238,1.706657,1.656472,1.224493,1.130697
14.24,1.707359,1.658451,1.226739,1.129222
14.242,1.707947,1.660468,1.229105,1.127956
14.244,1.708414,1.662527,1.231597,1.126916
14.246,1.708751,1.664634,1.234223,1.126109
14.248,1.708944,1.666799,1.237013,1.125494
14.25,1.709,1.669017,1.23996,1.125059
14.252,1.70893,1.671283,1.243052,1.124796
14.254,1.708743,1.673591,1.24628,1.1247
14.256,1.70845,1.675936,1.249631,1.124764
14.258,1.708062,1.678311,1.253095,1.12498
14.26,1.707588,1.680711,1.256659,1.125344
14.262,1.707038,1.683131,1.260312,1.125847
